section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
EAP-flake_1_E1_RE_SEC-06_local,1,1.0,0.2,69.6,53.4,50.5
EAP-flake_1_E1_RE_SEC-06_local,2,2.0,0.2,54.3,39.8,39.2
EAP-flake_1_E1_RE_SEC-06_local,3,3.0,0.2,47.7,31.5,31.7
EAP-flake_1_E1_RE_SEC-06_local,4,4.0,0.2,43.4,26.8,25.4
EAP-flake_1_E1_RE_SEC-06_local,5,5.0,0.2,41.1,27.6,27.7
EAP-flake_1_E1_RE_SEC-06_local,6,6.0,0.2,39.5,29.5,31.2
EAP-flake_1_E1_RE_SEC-06_local,7,7.0,0.2,38.5,37.4,35.9
EAP-flake_1_E1_RE_SEC-06_local,8,8.0,0.2,37.7,35.2,36.1
EAP-flake_1_E1_RE_SEC-06_local,9,9.0,0.2,37.8,27.2,12.3
EAP-flake_1_E1_RE_SEC-06_local,10,10.0,0.2,35.3,4.7,1.0
EAP-flake_1_E1_RE_SEC-06_local,11,11.0,0.2,31.1,3.4,1.7
EAP-flake_1_E1_RE_SEC-06_local,12,12.0,0.2,27.8,3.4,0.7
EAP-flake_1_E1_RE_SEC-06_local,13,13.0,0.2,24.7,16.3,17.7
EAP-flake_1_E1_RE_SEC-06_local,14,14.0,0.2,22.0,13.9,13.4
EAP-flake_1_E1_RE_SEC-06_local,15,15.0,0.2,19.4,20.1,25.0
