section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
EAP-flake_1_E1_RE_SEC-08_local,1,1.0,1.0,47.4,38.7,39.0
EAP-flake_1_E1_RE_SEC-08_local,2,2.0,1.0,41.9,35.2,35.0
EAP-flake_1_E1_RE_SEC-08_local,3,3.0,1.0,39.5,35.0,34.9
EAP-flake_1_E1_RE_SEC-08_local,4,4.0,1.0,38.3,33.3,32.7
EAP-flake_1_E1_RE_SEC-08_local,5,5.0,1.0,37.1,32.8,32.5
EAP-flake_1_E1_RE_SEC-08_local,6,6.0,1.0,36.3,32.3,32.5
EAP-flake_1_E1_RE_SEC-08_local,7,7.0,1.0,35.9,35.1,35.4
EAP-flake_1_E1_RE_SEC-08_local,8,8.0,1.0,35.9,29.3,33.3
EAP-flake_1_E1_RE_SEC-08_local,9,9.0,1.0,32.6,11.0,11.5
EAP-flake_1_E1_RE_SEC-08_local,10,10.0,1.0,28.5,9.1,9.4
EAP-flake_1_E1_RE_SEC-08_local,11,11.0,1.0,25.1,8.3,8.2
EAP-flake_1_E1_RE_SEC-08_local,12,12.0,1.0,22.3,6.5,6.2
EAP-flake_1_E1_RE_SEC-08_local,13,13.0,1.0,20.1,6.6,5.7
EAP-flake_1_E1_RE_SEC-08_local,14,14.0,1.0,18.2,5.7,6.1
