section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
EAP-flake_1_E1_RE_SEC-03_local,1,1.0,0.5,73.5,56.2,55.8
EAP-flake_1_E1_RE_SEC-03_local,2,2.0,0.5,65.5,46.0,41.6
EAP-flake_1_E1_RE_SEC-03_local,3,3.0,0.5,54.7,32.7,33.3
EAP-flake_1_E1_RE_SEC-03_local,4,4.0,0.5,48.0,36.1,34.2
EAP-flake_1_E1_RE_SEC-03_local,5,5.0,0.5,44.8,31.2,31.3
EAP-flake_1_E1_RE_SEC-03_local,6,6.0,0.5,42.8,37.4,33.2
EAP-flake_1_E1_RE_SEC-03_local,7,7.0,0.5,41.5,35.9,36.3
EAP-flake_1_E1_RE_SEC-03_local,8,8.0,0.5,37.4,13.3,169.2
EAP-flake_1_E1_RE_SEC-03_local,9,9.0,0.5,31.9,11.5,171.5
EAP-flake_1_E1_RE_SEC-03_local,10,10.0,0.5,27.7,15.3,18.5
EAP-flake_1_E1_RE_SEC-03_local,11,11.0,0.5,23.7,15.0,17.4
EAP-flake_1_E1_RE_SEC-03_local,12,12.0,0.5,20.4,15.1,14.9
EAP-flake_1_E1_RE_SEC-03_local,13,13.0,0.5,17.7,14.9,170.3
EAP-flake_1_E1_RE_SEC-03_local,14,14.0,0.5,14.9,14.6,15.8
EAP-flake_1_E1_RE_SEC-03_local,15,15.0,0.5,11.7,60.3,59.9
